Country,EdLevel,YearsCodePro,Salary
Canada,Bachelor's Degree,5.0,68824.0
Canada,Bachelor's Degree,3.0,56723.0
Canada,Bachelor's Degree,10.0,94539.0
Canada,Master's Degree,5.0,45384.0
Canada,Less than Bachelor's Degree,2.0,37816.0
Canada,Bachelor's Degree,0.5,60505.0
Canada,Bachelor's Degree,6.0,79413.0
Canada,Master's Degree,3.0,49160.0
Canada,Bachelor's Degree,4.0,117229.0
Canada,Bachelor's Degree,1.0,12252.0
Canada,Bachelor's Degree,1.0,49160.0
Canada,Less than Bachelor's Degree,0.5,37816.0
Canada,Less than Bachelor's Degree,0.5,43866.0
Canada,Bachelor's Degree,6.0,79413.0
Canada,Less than Bachelor's Degree,1.0,41597.0
Canada,Less than Bachelor's Degree,2.0,36300.0
Canada,Less than Bachelor's Degree,1.0,20880.0
Canada,Less than Bachelor's Degree,1.0,26471.0
Canada,Less than Bachelor's Degree,3.0,56723.0
Canada,Bachelor's Degree,5.0,98321.0
Canada,Bachelor's Degree,4.0,56723.0
Canada,Bachelor's Degree,6.0,189078.0
Canada,Master's Degree,6.0,103817.0
Canada,Less than Bachelor's Degree,10.0,30253.0
Canada,Bachelor's Degree,3.0,56723.0
Canada,Bachelor's Degree,4.0,60505.0
Canada,Bachelor's Degree,8.0,62774.0
Canada,Less than Bachelor's Degree,8.0,121010.0
Canada,Bachelor's Degree,6.0,60505.0
Canada,Master's Degree,1.0,46135.0
Canada,Less than Bachelor's Degree,0.5,30253.0
Canada,Less than Bachelor's Degree,4.0,52942.0
Canada,Bachelor's Degree,4.0,60505.0
Canada,Master's Degree,10.0,58992.0
Canada,Master's Degree,10.0,151263.0
Canada,Master's Degree,4.0,74119.0
Canada,Less than Bachelor's Degree,7.0,66556.0
Canada,Less than Bachelor's Degree,4.0,46891.0
Canada,Bachelor's Degree,4.0,43950.0
Canada,Less than Bachelor's Degree,1.0,121010.0
Canada,Less than Bachelor's Degree,2.0,45400.0
Canada,Less than Bachelor's Degree,7.0,90758.0
Canada,Bachelor's Degree,10.0,105884.0
Canada,Bachelor's Degree,10.0,64287.0
Canada,Bachelor's Degree,1.0,42350.0
Canada,Less than Bachelor's Degree,2.0,49917.0
Canada,Less than Bachelor's Degree,8.0,69581.0
Canada,Bachelor's Degree,4.0,55967.0
Canada,Bachelor's Degree,4.0,90758.0
Canada,Less than Bachelor's Degree,8.0,189078.0
Canada,Bachelor's Degree,1.0,40836.0
Canada,Bachelor's Degree,4.0,86976.0
Canada,Less than Bachelor's Degree,1.0,29100.0
Canada,Bachelor's Degree,0.5,91514.0
Canada,Bachelor's Degree,9.0,68068.0
Canada,Bachelor's Degree,3.0,128573.0
Canada,Bachelor's Degree,0.5,41600.0
Canada,Less than Bachelor's Degree,1.0,52942.0
Canada,Bachelor's Degree,5.0,86976.0
Canada,Less than Bachelor's Degree,1.0,41597.0
Canada,Less than Bachelor's Degree,6.0,48404.0
Canada,Bachelor's Degree,5.0,155044.0
Canada,Bachelor's Degree,3.0,45379.0
Canada,Bachelor's Degree,6.0,52942.0
Canada,Master's Degree,2.0,48026.0
Canada,Bachelor's Degree,7.0,128573.0
Canada,Less than Bachelor's Degree,0.5,38124.0
Canada,Post Graduate Degree,0.5,41597.0
Canada,Master's Degree,4.0,79413.0
Canada,Bachelor's Degree,4.0,52942.0
Canada,Bachelor's Degree,6.0,117229.0
Canada,Bachelor's Degree,7.0,60505.0
Canada,Bachelor's Degree,2.0,47270.0
Canada,Less than Bachelor's Degree,0.5,52942.0
Canada,Master's Degree,10.0,30253.0
Canada,Bachelor's Degree,4.0,65799.0
Canada,Master's Degree,10.0,68068.0
Canada,Bachelor's Degree,2.0,68068.0
Canada,Bachelor's Degree,10.0,113447.0
Canada,Less than Bachelor's Degree,0.5,40836.0
Canada,Bachelor's Degree,10.0,68068.0
Canada,Less than Bachelor's Degree,5.0,189078.0
Canada,Less than Bachelor's Degree,6.0,42550.0
Canada,Master's Degree,5.0,94539.0
Canada,Less than Bachelor's Degree,5.0,48096.0
Canada,Bachelor's Degree,6.0,68068.0
Canada,Bachelor's Degree,9.0,71093.0
Canada,Less than Bachelor's Degree,5.0,45379.0
Canada,Master's Degree,6.0,72612.0
Canada,Post Graduate Degree,3.0,68068.0
Canada,Less than Bachelor's Degree,2.0,42354.0
Canada,Less than Bachelor's Degree,9.0,124792.0
Canada,Master's Degree,2.0,113447.0
Canada,Bachelor's Degree,4.0,56723.0
Canada,Bachelor's Degree,6.0,170170.0
Canada,Bachelor's Degree,10.0,113447.0
Canada,Post Graduate Degree,10.0,100000.0
Canada,Less than Bachelor's Degree,3.0,56723.0
Canada,Master's Degree,6.0,60505.0
Canada,Less than Bachelor's Degree,3.0,52942.0
Canada,Bachelor's Degree,0.5,36303.0
Canada,Master's Degree,2.0,36300.0
Canada,Master's Degree,10.0,60505.0
Canada,Bachelor's Degree,4.0,52942.0
Canada,Master's Degree,5.0,60505.0
Canada,Less than Bachelor's Degree,6.0,60505.0
Canada,Master's Degree,4.0,114203.0
Canada,Less than Bachelor's Degree,10.0,60505.0
Canada,Bachelor's Degree,7.0,62774.0
Canada,Master's Degree,0.5,50673.0
Canada,Bachelor's Degree,2.0,34034.0
Canada,Bachelor's Degree,4.0,7563.0
Canada,Less than Bachelor's Degree,10.0,71850.0
Canada,Less than Bachelor's Degree,3.0,55114.0
Canada,Bachelor's Degree,4.0,47270.0
Canada,Less than Bachelor's Degree,6.0,64287.0
Canada,Bachelor's Degree,2.0,71850.0
Canada,Master's Degree,8.0,51429.0
Canada,Bachelor's Degree,8.0,100000.0
Canada,Bachelor's Degree,2.0,52942.0
Canada,Master's Degree,4.0,90758.0
Canada,Less than Bachelor's Degree,9.0,60505.0
Canada,Less than Bachelor's Degree,4.0,52942.0
Canada,Less than Bachelor's Degree,4.0,75631.0
Canada,Master's Degree,4.0,58992.0
Canada,Bachelor's Degree,5.0,96808.0
Canada,Less than Bachelor's Degree,6.0,37810.0
Canada,Less than Bachelor's Degree,3.0,56723.0
Canada,Bachelor's Degree,5.0,83951.0
Canada,Less than Bachelor's Degree,8.0,71850.0
Canada,Bachelor's Degree,4.0,60505.0
Canada,Less than Bachelor's Degree,2.0,30250.0
Canada,Bachelor's Degree,2.0,56723.0
Canada,Bachelor's Degree,7.0,98321.0
Canada,Less than Bachelor's Degree,10.0,60505.0
Canada,Less than Bachelor's Degree,10.0,52942.0
Canada,Bachelor's Degree,3.0,75631.0
Canada,Master's Degree,10.0,67879.0
Canada,Bachelor's Degree,6.0,98321.0
Canada,Bachelor's Degree,3.0,69581.0
Canada,Bachelor's Degree,3.0,41597.0
Canada,Less than Bachelor's Degree,0.5,45250.0
Canada,Bachelor's Degree,5.0,109665.0
Canada,Less than Bachelor's Degree,2.0,56723.0
Canada,Master's Degree,9.0,83194.0
Canada,Bachelor's Degree,4.0,49160.0
Canada,Master's Degree,7.0,83194.0
Canada,Less than Bachelor's Degree,5.0,41597.0
Canada,Bachelor's Degree,4.0,105884.0
Canada,Master's Degree,0.5,100000.0
Canada,Less than Bachelor's Degree,9.0,52942.0
Canada,Less than Bachelor's Degree,5.0,49160.0
