,Country,EdLevel,YearsCodePro,Salary
15165,13,0,4.0,65000.0
15166,13,0,4.0,66800.0
15167,13,0,9.0,100000.0
15168,13,1,8.0,111000.0
15169,13,0,6.0,137000.0
15170,13,0,0.5,77000.0
15171,13,2,10.0,150000.0
15172,13,0,2.0,61000.0
15173,13,1,8.0,105000.0
15174,13,1,5.0,50000.0
15175,13,0,7.0,160000.0
15176,13,2,6.0,108500.0
15177,13,2,7.0,120000.0
15178,13,0,5.0,120000.0
15179,13,0,6.0,150000.0
15180,13,1,2.0,99999.0
15181,13,0,4.0,101880.0
15182,13,1,1.0,80000.0
15183,13,0,6.0,119600.0
15184,13,0,8.0,150000.0
15185,13,0,2.0,100000.0
15186,13,3,4.0,110000.0
15187,13,2,7.0,88000.0
15188,13,0,7.0,130602.0
15189,13,0,3.0,55000.0
15190,13,2,4.0,32000.0
15191,13,0,5.0,68000.0
15192,13,0,8.0,80000.0
15193,13,1,2.0,43100.0
15194,13,0,5.0,50000.0
15195,13,1,7.0,91000.0
15196,13,0,3.0,100000.0
15197,13,0,5.0,65000.0
15198,13,0,2.0,160000.0
15199,13,0,3.0,70244.0
15200,13,0,4.0,120000.0
15201,13,0,1.0,55845.0
15202,13,0,6.0,58000.0
15203,13,1,10.0,64200.0
15204,13,2,7.0,150000.0
15205,13,1,4.0,115000.0
15206,13,2,4.0,150000.0
15207,13,0,2.0,93000.0
15208,13,0,7.0,165000.0
15209,13,3,7.0,150000.0
15210,13,2,3.0,56000.0
15211,13,2,8.0,169200.0
15212,13,2,10.0,147000.0
15213,13,0,7.0,90000.0
15214,13,0,8.0,80000.0
15215,13,1,8.0,160000.0
15216,13,0,3.0,32000.0
15217,13,0,3.0,85000.0
15218,13,0,1.0,50000.0
15219,13,0,4.0,88500.0
15220,13,0,2.0,70000.0
15221,13,0,6.0,116000.0
15222,13,2,4.0,140000.0
15223,13,0,8.0,157000.0
15224,13,0,7.0,125000.0
15225,13,1,2.0,62500.0
15226,13,1,2.0,145000.0
15227,13,2,5.0,100000.0
15228,13,0,9.0,78000.0
15229,13,2,4.0,79000.0
15230,13,0,10.0,100000.0
15231,13,2,7.0,132000.0
15232,13,0,8.0,70000.0
15233,13,0,8.0,88511.0
15234,13,0,10.0,120000.0
15235,13,0,5.0,74000.0
15236,13,0,8.0,130000.0
15237,13,0,9.0,140758.0
15238,13,1,9.0,75000.0
15239,13,0,5.0,96210.0
15240,13,2,3.0,72000.0
15241,13,0,6.0,83000.0
15242,13,3,6.0,105000.0
15243,13,0,2.0,95000.0
15244,13,0,7.0,65000.0
15245,13,0,1.0,140000.0
15246,13,0,3.0,90000.0
15247,13,0,3.0,71850.0
15248,13,2,4.0,150000.0
15249,13,0,3.0,74000.0
15250,13,0,2.0,80000.0
15251,13,0,3.0,92500.0
15252,13,0,3.0,111000.0
15253,13,3,7.0,150000.0
15254,13,2,0.5,75000.0
15255,13,0,0.5,103120.0
15256,13,0,9.0,115000.0
15257,13,0,4.0,80000.0
15258,13,0,1.0,75000.0
15259,13,0,7.0,50000.0
15260,13,1,10.0,180000.0
15261,13,0,5.0,120000.0
15262,13,0,0.5,60000.0
15263,13,0,2.0,48000.0
15264,13,0,7.0,100000.0
15265,13,0,4.0,135000.0
15266,13,0,10.0,139000.0
15267,13,0,3.0,93500.0
15268,13,1,6.0,105000.0
15269,13,0,4.0,200000.0
15270,13,0,2.0,150000.0
15271,13,3,9.0,115000.0
15272,13,0,7.0,100000.0
15273,13,1,10.0,90000.0
15274,13,0,5.0,90000.0
15275,13,0,2.0,90000.0
15276,13,1,5.0,32000.0
15277,13,0,2.0,150000.0
15278,13,0,3.0,86000.0
15279,13,0,8.0,180000.0
15280,13,2,5.0,200000.0
15281,13,0,8.0,132000.0
15282,13,0,6.0,50328.0
15283,13,3,4.0,180000.0
15284,13,0,3.0,78000.0
15285,13,0,10.0,150000.0
15286,13,0,7.0,93000.0
15287,13,0,6.0,125000.0
15288,13,2,10.0,50000.0
15289,13,1,7.0,100000.0
15290,13,2,9.0,120000.0
15291,13,0,4.0,88000.0
15292,13,0,8.0,160000.0
15293,13,2,3.0,121000.0
15294,13,0,3.0,130000.0
15295,13,0,4.0,85000.0
15296,13,2,7.0,200000.0
15297,13,0,10.0,135000.0
15298,13,2,7.0,167000.0
15299,13,0,1.0,95000.0
15300,13,0,5.0,120000.0
15301,13,0,2.0,65000.0
15302,13,2,3.0,160000.0
15303,13,0,3.0,200000.0
15304,13,0,5.0,80000.0
15305,13,0,6.0,80000.0
15306,13,0,8.0,197000.0
15307,13,0,4.0,95000.0
15308,13,0,7.0,100000.0
15309,13,0,6.0,127000.0
15310,13,0,2.0,131000.0
15311,13,2,10.0,152000.0
15312,13,0,3.0,115000.0
15313,13,2,8.0,93000.0
15314,13,0,9.0,140000.0
15315,13,2,4.0,160000.0
15316,13,0,0.5,150000.0
15317,13,1,1.0,80000.0
15318,13,0,10.0,125000.0
15319,13,3,6.0,140000.0
15320,13,0,1.0,151000.0
15321,13,3,5.0,110000.0
15322,13,2,6.0,80000.0
15323,13,1,8.0,78000.0
15324,13,0,6.0,150000.0
15325,13,2,10.0,94736.0
15326,13,0,6.0,75000.0
15327,13,0,7.0,70304.0
15328,13,1,7.0,87000.0
15329,13,0,2.0,45000.0
15330,13,2,5.0,115000.0
15331,13,0,6.0,160000.0
15332,13,0,0.5,60000.0
15333,13,0,4.0,115000.0
15334,13,0,8.0,145000.0
15335,13,0,7.0,125000.0
15336,13,0,5.0,65000.0
15337,13,0,2.0,70000.0
15338,13,0,3.0,90000.0
15339,13,0,3.0,110000.0
15340,13,0,3.0,110000.0
15341,13,2,6.0,142000.0
15342,13,1,0.5,130000.0
15343,13,0,9.0,135000.0
15344,13,0,1.0,50000.0
15345,13,0,2.0,130000.0
15346,13,1,2.0,110000.0
15347,13,2,5.0,155000.0
15348,13,1,4.0,35000.0
15349,13,1,5.0,25000.0
15350,13,0,3.0,175000.0
15351,13,0,6.0,100000.0
15352,13,0,3.0,130000.0
15353,13,2,4.0,102000.0
15354,13,2,7.0,130000.0
15355,13,2,9.0,180000.0
15356,13,0,7.0,75000.0
15357,13,0,2.0,75000.0
15358,13,1,6.0,60000.0
15359,13,0,6.0,76000.0
15360,13,2,4.0,150000.0
15361,13,0,3.0,86881.0
15362,13,1,4.0,54000.0
15363,13,1,5.0,168000.0
15364,13,0,1.0,75000.0
15365,13,2,8.0,135000.0
15366,13,0,5.0,80000.0
15367,13,0,6.0,80000.0
15368,13,0,5.0,80000.0
15369,13,0,5.0,70000.0
15370,13,2,9.0,118800.0
15371,13,0,7.0,80000.0
15372,13,0,3.0,142500.0
15373,13,0,10.0,68000.0
15374,13,2,5.0,96500.0
15375,13,0,2.0,120000.0
15376,13,0,2.0,71000.0
15377,13,0,10.0,200000.0
15378,13,0,2.0,96000.0
15379,13,2,7.0,124000.0
15380,13,2,6.0,92000.0
15381,13,2,0.5,45000.0
15382,13,1,1.0,99000.0
15383,13,0,0.5,85000.0
15384,13,0,6.0,90000.0
15385,13,0,3.0,85000.0
15386,13,0,4.0,63000.0
15387,13,0,4.0,87000.0
15388,13,0,5.0,175000.0
15389,13,2,9.0,89750.0
15390,13,0,5.0,130000.0
15391,13,0,1.0,92500.0
15392,13,0,7.0,101123.0
15393,13,2,4.0,165000.0
15394,13,0,0.5,53000.0
15395,13,0,1.0,108000.0
15396,13,0,3.0,70000.0
15397,13,0,7.0,98087.0
15398,13,0,3.0,187000.0
15399,13,2,3.0,90000.0
15400,13,1,4.0,50000.0
15401,13,1,7.0,186000.0
15402,13,1,5.0,90000.0
15403,13,0,3.0,105000.0
15404,13,2,6.0,105000.0
15405,13,0,2.0,134000.0
15406,13,0,4.0,90000.0
15407,13,0,3.0,92500.0
15408,13,0,4.0,110000.0
15409,13,0,2.0,160000.0
15410,13,0,5.0,189000.0
15411,13,2,2.0,98000.0
15412,13,0,5.0,150000.0
15413,13,0,7.0,97000.0
15414,13,0,5.0,130000.0
15415,13,2,6.0,93000.0
15416,13,0,0.5,62000.0
15417,13,0,1.0,60000.0
15418,13,0,5.0,150000.0
15419,13,1,5.0,87500.0
15420,13,0,5.0,100000.0
15421,13,0,5.0,79310.0
15422,13,2,0.5,78000.0
15423,13,1,6.0,48000.0
15424,13,0,3.0,65000.0
15425,13,0,6.0,105000.0
15426,13,0,9.0,180000.0
15427,13,0,5.0,70000.0
15428,13,1,9.0,155000.0
15429,13,0,6.0,160000.0
15430,13,0,4.0,200000.0
15431,13,0,7.0,130000.0
15432,13,1,7.0,90000.0
15433,13,0,3.0,40000.0
15434,13,0,8.0,65000.0
15435,13,0,10.0,174000.0
15436,13,0,8.0,100000.0
15437,13,1,5.0,105700.0
15438,13,1,3.0,80000.0
15439,13,0,7.0,61693.0
15440,13,0,0.5,68500.0
15441,13,0,7.0,185000.0
15442,13,0,8.0,107000.0
15443,13,0,2.0,135000.0
15444,13,1,3.0,97000.0
15445,13,2,7.0,69608.0
15446,13,1,2.0,65000.0
15447,13,0,2.0,95000.0
15448,13,0,4.0,130000.0
15449,13,2,3.0,66200.0
15450,13,0,5.0,168000.0
15451,13,0,3.0,135000.0
15452,13,1,4.0,135000.0
15453,13,2,6.0,85000.0
15454,13,0,6.0,110000.0
15455,13,0,8.0,79500.0
15456,13,2,3.0,135000.0
15457,13,0,1.0,167500.0
15458,13,0,8.0,110000.0
15459,13,0,6.0,185000.0
15460,13,2,1.0,90000.0
15461,13,0,2.0,65000.0
15462,13,0,7.0,104000.0
15463,13,0,1.0,91000.0
15464,13,1,4.0,130000.0
15465,13,0,10.0,128000.0
15466,13,3,10.0,100000.0
15467,13,0,6.0,68000.0
15468,13,0,1.0,78750.0
15469,13,0,4.0,108000.0
15470,13,2,9.0,151000.0
15471,13,0,3.0,100000.0
15472,13,1,10.0,190000.0
15473,13,0,2.0,50000.0
15474,13,0,6.0,120000.0
15475,13,0,6.0,110000.0
15476,13,0,5.0,52000.0
15477,13,2,0.5,115000.0
15478,13,3,10.0,150000.0
15479,13,0,5.0,125000.0
15480,13,0,2.0,80000.0
15481,13,0,3.0,88000.0
15482,13,0,2.0,75000.0
15483,13,0,1.0,75000.0
15484,13,0,9.0,140000.0
15485,13,0,8.0,180000.0
15486,13,2,3.0,89000.0
15487,13,0,8.0,111720.0
15488,13,0,10.0,126000.0
15489,13,0,5.0,113000.0
15490,13,0,3.0,140000.0
15491,13,3,3.0,50000.0
15492,13,0,4.0,71000.0
15493,13,0,6.0,70000.0
15494,13,0,0.5,100000.0
15495,13,0,6.0,105000.0
15496,13,1,2.0,90000.0
15497,13,0,8.0,200000.0
15498,13,0,3.0,42000.0
15499,13,0,5.0,120000.0
15500,13,0,10.0,111277.0
15501,13,0,2.0,178000.0
15502,13,0,5.0,135000.0
15503,13,0,2.0,90000.0
15504,13,1,2.0,65000.0
15505,13,0,10.0,133000.0
15506,13,1,2.0,80000.0
15507,13,1,5.0,50000.0
15508,13,1,4.0,115000.0
15509,13,0,7.0,60000.0
15510,13,1,2.0,84000.0
15511,13,2,8.0,150000.0
15512,13,2,7.0,143000.0
15513,13,1,4.0,100000.0
15514,13,0,4.0,44000.0
15515,13,2,8.0,130000.0
15516,13,2,6.0,85000.0
15517,13,0,4.0,138000.0
15518,13,2,7.0,90000.0
15519,13,0,5.0,110000.0
15520,13,0,10.0,150000.0
15521,13,0,1.0,81000.0
15522,13,0,4.0,168000.0
15523,13,0,8.0,125000.0
15524,13,1,6.0,120000.0
15525,13,0,2.0,130000.0
15526,13,0,10.0,130000.0
15527,13,0,0.5,63000.0
15528,13,0,2.0,140000.0
15529,13,1,8.0,104000.0
15530,13,0,5.0,62000.0
15531,13,0,4.0,90000.0
15532,13,2,2.0,67000.0
15533,13,2,6.0,150000.0
15534,13,2,8.0,80000.0
15535,13,0,6.0,160000.0
15536,13,0,4.0,125000.0
15537,13,0,2.0,86000.0
15538,13,0,5.0,89500.0
15539,13,0,3.0,165000.0
15540,13,0,8.0,130000.0
15541,13,0,5.0,103000.0
15542,13,0,5.0,185000.0
15543,13,3,2.0,1380.0
15544,13,0,3.0,109695.0
15545,13,0,0.5,120000.0
15546,13,0,6.0,200000.0
15547,13,0,7.0,139000.0
15548,13,0,4.0,90000.0
15549,13,0,2.0,80000.0
15550,13,0,8.0,105000.0
15551,13,2,5.0,140000.0
15552,13,0,10.0,130000.0
15553,13,0,4.0,89146.0
15554,13,0,5.0,180000.0
15555,13,0,10.0,115000.0
15556,13,2,10.0,98000.0
15557,13,0,10.0,200000.0
15558,13,0,0.5,40000.0
15559,13,0,4.0,130000.0
15560,13,0,9.0,200000.0
15561,13,0,7.0,170000.0
15562,13,1,8.0,135000.0
15563,13,0,2.0,150000.0
15564,13,0,1.0,58000.0
15565,13,3,4.0,153000.0
15566,13,0,9.0,135000.0
15567,13,0,10.0,140000.0
15568,13,2,4.0,115000.0
15569,13,3,6.0,115000.0
15570,13,0,10.0,43000.0
15571,13,1,7.0,200000.0
15572,13,1,4.0,125000.0
15573,13,0,5.0,160000.0
15574,13,3,4.0,130000.0
15575,13,1,3.0,73000.0
15576,13,0,3.0,95000.0
15577,13,0,4.0,115000.0
15578,13,3,2.0,70000.0
15579,13,0,3.0,112000.0
15580,13,1,4.0,70000.0
15581,13,0,9.0,97000.0
15582,13,0,5.0,170000.0
15583,13,0,3.0,90523.0
15584,13,2,9.0,135000.0
15585,13,0,5.0,125000.0
15586,13,0,5.0,105000.0
15587,13,2,8.0,134000.0
15588,13,0,5.0,88000.0
15589,13,1,7.0,115000.0
15590,13,0,9.0,130000.0
15591,13,0,5.0,170000.0
15592,13,1,8.0,101000.0
15593,13,0,5.0,130000.0
15594,13,2,3.0,145000.0
15595,13,0,4.0,103000.0
15596,13,0,10.0,120000.0
15597,13,0,3.0,150000.0
15598,13,2,7.0,123500.0
15599,13,1,1.0,100000.0
15600,13,0,3.0,50000.0
15601,13,2,1.0,90000.0
15602,13,1,2.0,114000.0
15603,13,0,4.0,98000.0
15604,13,0,3.0,110000.0
15605,13,0,6.0,170000.0
15606,13,0,10.0,114000.0
15607,13,0,2.0,178000.0
15608,13,0,8.0,95000.0
15609,13,0,0.5,85000.0
15610,13,0,4.0,139000.0
15611,13,0,7.0,182000.0
15612,13,0,4.0,115000.0
15613,13,2,8.0,130000.0
15614,13,2,1.0,70000.0
15615,13,0,3.0,160000.0
15616,13,2,2.0,113000.0
15617,13,1,5.0,175000.0
15618,13,1,8.0,145000.0
15619,13,0,10.0,150000.0
15620,13,1,0.5,75000.0
15621,13,0,5.0,112000.0
15622,13,0,7.0,163000.0
15623,13,2,1.0,100000.0
15624,13,0,0.5,56000.0
15625,13,1,2.0,69000.0
15626,13,2,5.0,130000.0
15627,13,0,0.5,70000.0
15628,13,0,5.0,150000.0
15629,13,1,4.0,88000.0
15630,13,0,7.0,111000.0
15631,13,1,1.0,85000.0
15632,13,0,5.0,95000.0
15633,13,1,7.0,98000.0
15634,13,0,8.0,115000.0
15635,13,2,7.0,160000.0
15636,13,1,4.0,58000.0
15637,13,0,4.0,200000.0
15638,13,0,3.0,85000.0
15639,13,0,5.0,165000.0
15640,13,3,5.0,60000.0
15641,13,0,8.0,129000.0
15642,13,0,8.0,110000.0
15643,13,2,8.0,120000.0
15644,13,1,7.0,110600.0
15645,13,0,8.0,150000.0
15646,13,2,5.0,170009.0
15647,13,0,3.0,70000.0
15648,13,0,5.0,91000.0
15649,13,2,3.0,150000.0
15650,13,2,10.0,78000.0
15651,13,1,0.5,90000.0
15652,13,2,9.0,190000.0
15653,13,0,8.0,103775.0
15654,13,1,9.0,85000.0
15655,13,1,7.0,150000.0
15656,13,3,5.0,132000.0
15657,13,2,8.0,137000.0
15658,13,2,10.0,187000.0
15659,13,0,10.0,120000.0
15660,13,0,5.0,145000.0
15661,13,0,6.0,125000.0
15662,13,1,8.0,77800.0
15663,13,2,10.0,120000.0
15664,13,2,10.0,123450.0
15665,13,0,6.0,103000.0
15666,13,0,10.0,73000.0
15667,13,0,1.0,56500.0
15668,13,1,1.0,62400.0
15669,13,0,8.0,70000.0
15670,13,1,10.0,100000.0
15671,13,0,1.0,156000.0
15672,13,0,3.0,65000.0
15673,13,2,9.0,151900.0
15674,13,0,5.0,117000.0
15675,13,0,7.0,130000.0
15676,13,0,9.0,110000.0
15677,13,0,4.0,75000.0
15678,13,1,8.0,160000.0
15679,13,0,4.0,120000.0
15680,13,0,3.0,43000.0
15681,13,1,3.0,70000.0
15682,13,3,3.0,93000.0
15683,13,0,5.0,160000.0
15684,13,0,0.5,69000.0
15685,13,0,10.0,130000.0
15686,13,0,3.0,105000.0
15687,13,2,3.0,91500.0
15688,13,2,8.0,160000.0
15689,13,0,8.0,62000.0
15690,13,0,9.0,104000.0
15691,13,0,8.0,130000.0
15692,13,0,1.0,65000.0
15693,13,0,6.0,115000.0
15694,13,2,5.0,113000.0
15695,13,0,2.0,110000.0
15696,13,0,5.0,137000.0
15697,13,1,2.0,65000.0
15698,13,0,3.0,125000.0
15699,13,0,10.0,122000.0
15700,13,0,9.0,87000.0
15701,13,0,1.0,72000.0
15702,13,2,8.0,175000.0
15703,13,0,2.0,100000.0
15704,13,0,10.0,150000.0
15705,13,0,7.0,77460.0
15706,13,0,2.0,65000.0
15707,13,2,9.0,135000.0
15708,13,2,1.0,61200.0
15709,13,2,2.0,66000.0
15710,13,0,0.5,60000.0
15711,13,1,4.0,105000.0
15712,13,1,4.0,62000.0
15713,13,2,3.0,90000.0
15714,13,0,5.0,75000.0
15715,13,0,4.0,106000.0
15716,13,2,9.0,100000.0
15717,13,0,10.0,200000.0
15718,13,0,10.0,185000.0
15719,13,0,8.0,100000.0
15720,13,2,3.0,121000.0
15721,13,1,10.0,120000.0
15722,13,1,10.0,96000.0
15723,13,0,10.0,98000.0
15724,13,0,10.0,48800.0
15725,13,0,10.0,150000.0
15726,13,0,6.0,74000.0
15727,13,0,1.0,192000.0
15728,13,2,9.0,110000.0
15729,13,1,2.0,71000.0
15730,13,0,8.0,145000.0
15731,13,0,8.0,102000.0
15732,13,0,4.0,72000.0
15733,13,0,3.0,65000.0
15734,13,0,10.0,100000.0
15735,13,0,8.0,90000.0
15736,13,0,10.0,107000.0
15737,13,0,3.0,79040.0
15738,13,2,5.0,150000.0
15739,13,0,1.0,55000.0
15740,13,0,10.0,130000.0
15741,13,0,6.0,75000.0
15742,13,1,10.0,200000.0
15743,13,2,3.0,86000.0
15744,13,1,3.0,50000.0
15745,13,0,10.0,140000.0
15746,13,2,9.0,131470.0
15747,13,0,4.0,95000.0
15748,13,0,4.0,189000.0
15749,13,0,0.5,152200.0
15750,13,1,6.0,120000.0
15751,13,0,3.0,70000.0
15752,13,0,4.0,120000.0
15753,13,0,4.0,82000.0
15754,13,3,6.0,170000.0
15755,13,0,8.0,60000.0
15756,13,0,7.0,123000.0
15757,13,0,5.0,114000.0
15758,13,0,1.0,50000.0
15759,13,0,7.0,133400.0
15760,13,3,8.0,153000.0
15761,13,0,8.0,116000.0
15762,13,0,5.0,145000.0
15763,13,0,4.0,72000.0
15764,13,0,6.0,160000.0
15765,13,1,9.0,80000.0
15766,13,0,6.0,99000.0
15767,13,0,8.0,170000.0
15768,13,1,2.0,70000.0
15769,13,2,10.0,115000.0
15770,13,1,4.0,75000.0
15771,13,0,6.0,140000.0
15772,13,2,10.0,117492.0
15773,13,0,6.0,97000.0
15774,13,1,3.0,90000.0
15775,13,1,4.0,165000.0
15776,13,0,1.0,80000.0
15777,13,0,5.0,92000.0
15778,13,1,7.0,157000.0
15779,13,3,5.0,76000.0
15780,13,0,9.0,120000.0
15781,13,0,3.0,14400.0
15782,13,0,6.0,97736.0
15783,13,0,4.0,59820.0
15784,13,2,4.0,85000.0
15785,13,0,1.0,90000.0
15786,13,2,8.0,145000.0
15787,13,0,7.0,200000.0
15788,13,0,8.0,132000.0
15789,13,0,0.5,96250.0
15790,13,0,4.0,135000.0
15791,13,2,0.5,55000.0
15792,13,2,7.0,160000.0
15793,13,3,4.0,160000.0
15794,13,0,8.0,125000.0
15795,13,2,10.0,97000.0
15796,13,0,2.0,92000.0
15797,13,0,4.0,154000.0
15798,13,0,4.0,85000.0
15799,13,2,3.0,105000.0
15800,13,2,6.0,140000.0
15801,13,0,5.0,115000.0
15802,13,1,5.0,125000.0
15803,13,0,2.0,105000.0
15804,13,0,4.0,126000.0
15805,13,2,10.0,100000.0
15806,13,0,10.0,120000.0
15807,13,0,5.0,92248.0
15808,13,2,0.5,85000.0
15809,13,0,6.0,130000.0
15810,13,0,9.0,132000.0
15811,13,0,7.0,94000.0
15812,13,2,3.0,95000.0
15813,13,0,5.0,150000.0
15814,13,0,9.0,143000.0
15815,13,0,4.0,140000.0
15816,13,0,10.0,111000.0
15817,13,2,9.0,88000.0
15818,13,1,2.0,90000.0
15819,13,0,4.0,85000.0
15820,13,1,7.0,162000.0
15821,13,0,2.0,70000.0
15822,13,0,7.0,170000.0
15823,13,2,5.0,90000.0
15824,13,0,2.0,62645.0
15825,13,0,4.0,88000.0
15826,13,0,4.0,121000.0
15827,13,0,3.0,120000.0
15828,13,0,3.0,96000.0
15829,13,0,6.0,60000.0
15830,13,2,4.0,100000.0
15831,13,0,5.0,168600.0
15832,13,1,9.0,110000.0
15833,13,0,6.0,80000.0
15834,13,1,4.0,85000.0
15835,13,0,3.0,45000.0
15836,13,0,3.0,68000.0
15837,13,0,5.0,95000.0
15838,13,0,10.0,160000.0
15839,13,1,3.0,80000.0
15840,13,0,2.0,120000.0
15841,13,0,6.0,135000.0
15842,13,1,4.0,115000.0
15843,13,0,3.0,90000.0
15844,13,2,3.0,130000.0
15845,13,0,1.0,180000.0
15846,13,0,2.0,70212.0
15847,13,0,0.5,80000.0
15848,13,2,7.0,144000.0
15849,13,0,1.0,67500.0
15850,13,0,4.0,64000.0
15851,13,0,3.0,42000.0
15852,13,2,5.0,102000.0
15853,13,3,5.0,26000.0
15854,13,2,10.0,145000.0
15855,13,0,7.0,100000.0
15856,13,0,1.0,50000.0
15857,13,0,6.0,85000.0
15858,13,1,4.0,60000.0
15859,13,0,3.0,70000.0
15860,13,0,5.0,10500.0
15861,13,0,10.0,95000.0
15862,13,0,7.0,52000.0
15863,13,0,0.5,100000.0
15864,13,0,7.0,120000.0
15865,13,0,6.0,110000.0
15866,13,0,7.0,175000.0
15867,13,3,4.0,120000.0
15868,13,0,7.0,137000.0
15869,13,2,4.0,95000.0
15870,13,0,5.0,145000.0
15871,13,0,5.0,116173.0
15872,13,0,8.0,117000.0
15873,13,0,1.0,50000.0
15874,13,0,6.0,86600.0
15875,13,0,8.0,80000.0
15876,13,1,3.0,72500.0
15877,13,0,9.0,101000.0
15878,13,0,2.0,36000.0
15879,13,3,6.0,200000.0
15880,13,0,5.0,80000.0
15881,13,0,3.0,81000.0
15882,13,2,5.0,92000.0
15883,13,0,9.0,180000.0
15884,13,1,7.0,110000.0
15885,13,0,1.0,96000.0
15886,13,0,3.0,116000.0
15887,13,2,3.0,120000.0
15888,13,0,10.0,144000.0
15889,13,0,4.0,150000.0
15890,13,0,8.0,110000.0
15891,13,0,3.0,150000.0
15892,13,1,3.0,180000.0
15893,13,0,7.0,120000.0
15894,13,0,5.0,166000.0
15895,13,3,8.0,200000.0
15896,13,0,0.5,82000.0
15897,13,1,5.0,70000.0
15898,13,0,9.0,175000.0
15899,13,0,4.0,140000.0
15900,13,0,3.0,85000.0
15901,13,0,4.0,53000.0
15902,13,2,7.0,100000.0
15903,13,0,4.0,150000.0
15904,13,0,7.0,175000.0
15905,13,1,5.0,178000.0
15906,13,1,5.0,140000.0
15907,13,3,4.0,195000.0
15908,13,0,10.0,137000.0
15909,13,0,5.0,130000.0
15910,13,1,6.0,125000.0
15911,13,0,3.0,80000.0
15912,13,0,0.5,70000.0
15913,13,1,10.0,150000.0
15914,13,0,5.0,92000.0
15915,13,1,8.0,170000.0
15916,13,1,3.0,53760.0
15917,13,1,6.0,140000.0
15918,13,0,4.0,111000.0
15919,13,0,7.0,100000.0
15920,13,0,5.0,128108.0
15921,13,0,7.0,145000.0
15922,13,0,10.0,100000.0
15923,13,2,7.0,103000.0
15924,13,0,2.0,195000.0
15925,13,2,5.0,70000.0
15926,13,0,6.0,86000.0
15927,13,1,3.0,50000.0
15928,13,0,8.0,79000.0
15929,13,0,2.0,99000.0
15930,13,2,4.0,137000.0
15931,13,0,10.0,165000.0
15932,13,1,8.0,117000.0
15933,13,0,3.0,58000.0
15934,13,0,9.0,107000.0
15935,13,1,10.0,155000.0
15936,13,2,10.0,145000.0
15937,13,0,2.0,60000.0
15938,13,0,6.0,90000.0
15939,13,0,6.0,160000.0
15940,13,0,8.0,105000.0
15941,13,0,0.5,35000.0
15942,13,2,2.0,150000.0
15943,13,2,7.0,140000.0
15944,13,0,4.0,107000.0
15945,13,0,10.0,181232.0
15946,13,0,5.0,200000.0
15947,13,0,2.0,80000.0
15948,13,0,1.0,86000.0
15949,13,0,10.0,77000.0
15950,13,2,8.0,100000.0
15951,13,0,10.0,138000.0
15952,13,2,8.0,119000.0
15953,13,0,5.0,82000.0
15954,13,1,7.0,180000.0
15955,13,0,8.0,165000.0
15956,13,0,5.0,130000.0
15957,13,0,6.0,200000.0
15958,13,0,6.0,150000.0
15959,13,0,5.0,115000.0
15960,13,0,2.0,104000.0
15961,13,3,9.0,180000.0
15962,13,1,8.0,200000.0
15963,13,0,3.0,200000.0
15964,13,2,10.0,150000.0
15965,13,0,2.0,120000.0
15966,13,2,9.0,80000.0
15967,13,0,1.0,50821.0
15968,13,3,5.0,117000.0
15969,13,0,4.0,160000.0
15970,13,0,7.0,77146.0
15971,13,3,5.0,155000.0
15972,13,0,10.0,130000.0
15973,13,2,10.0,188000.0
15974,13,2,10.0,60000.0
15975,13,0,9.0,182850.0
15976,13,2,4.0,130000.0
15977,13,0,8.0,200000.0
15978,13,1,6.0,70000.0
15979,13,0,7.0,178000.0
15980,13,1,8.0,84000.0
15981,13,0,5.0,99000.0
15982,13,0,0.5,45000.0
15983,13,1,2.0,102000.0
15984,13,2,10.0,195000.0
15985,13,1,4.0,80000.0
15986,13,0,4.0,104000.0
15987,13,0,6.0,115000.0
15988,13,0,4.0,90000.0
15989,13,2,9.0,140000.0
15990,13,0,8.0,95000.0
15991,13,0,6.0,80000.0
15992,13,0,9.0,90000.0
15993,13,2,6.0,140000.0
15994,13,3,6.0,80000.0
15995,13,2,3.0,62000.0
15996,13,0,4.0,120000.0
15997,13,0,6.0,120000.0
15998,13,0,3.0,150000.0
15999,13,3,3.0,120000.0
16000,13,2,10.0,130000.0
16001,13,1,3.0,140625.0
16002,13,2,2.0,57600.0
16003,13,2,5.0,130000.0
16004,13,0,6.0,145000.0
16005,13,1,4.0,130000.0
16006,13,0,3.0,120000.0
16007,13,2,10.0,150000.0
16008,13,0,8.0,120000.0
16009,13,3,10.0,140000.0
16010,13,0,7.0,85000.0
16011,13,0,6.0,60000.0
16012,13,0,4.0,95000.0
16013,13,1,5.0,150000.0
16014,13,0,7.0,136000.0
16015,13,1,4.0,55000.0
16016,13,0,8.0,150000.0
16017,13,2,10.0,120000.0
16018,13,0,5.0,98000.0
16019,13,0,7.0,185000.0
16020,13,0,6.0,164000.0
16021,13,0,1.0,67500.0
16022,13,0,7.0,85000.0
16023,13,0,1.0,195000.0
16024,13,0,7.0,67000.0
16025,13,2,1.0,74000.0
16026,13,0,4.0,76000.0
16027,13,0,2.0,62000.0
16028,13,0,5.0,80000.0
16029,13,2,3.0,100000.0
16030,13,2,3.0,150000.0
16031,13,0,4.0,180000.0
16032,13,0,4.0,100000.0
16033,13,0,10.0,53000.0
16034,13,2,0.5,34000.0
16035,13,0,10.0,123000.0
16036,13,0,6.0,54000.0
16037,13,0,2.0,64500.0
